corpus,source_pdf,source_txt,date,case_numbers,signal_total,federal,district_court,removal,remand,civil_rights_1983,rico,due_process,jurisdiction,abstention,injunction,mandamus
case,CASE DOCS\07.05.24 - SECOND AMENDED COUNTERPETITION FOR DIVORCE (2)-1.pdf,extracted_text\07.05.24 - SECOND AMENDED COUNTERPETITION FOR DIVORCE (2)-1.txt,2024-07-05,,34,4,2,0,0,0,0,8,12,0,6,2
case,CASE DOCS\09.05.25 - MOTION TO RECUSE JAMES MUNFORD-1.pdf,extracted_text\09.05.25 - MOTION TO RECUSE JAMES MUNFORD-1.txt,2025-09-05,,34,14,2,0,0,0,12,6,0,0,0,0
research,RESEARCH\vLex-Vincent-The-ongoing-procedural-irregularities-and-judicial-inaction-have-caused-irreparable-harm-to-the-resp-1.pdf,extracted_research\vLex-Vincent-The-ongoing-procedural-irregularities-and-judicial-inaction-have-caused-irreparable-harm-to-the-resp-1.txt,,,34,8,1,5,0,0,0,20,0,0,0,0
research,RESEARCH\vLex-Vincent-There-is-a-documented-pattern-of-the-court-ignoring-or-mishandling-pleadings--failing-to-address-cre-1.pdf,extracted_research\vLex-Vincent-There-is-a-documented-pattern-of-the-court-ignoring-or-mishandling-pleadings--failing-to-address-cre-1.txt,,,33,7,1,7,0,0,0,18,0,0,0,0
case,CASE DOCS\06.20.24 Motion to Sign-1.pdf,extracted_text\06.20.24 Motion to Sign-1.txt,2024-06-20,,32,12,6,6,0,0,0,0,6,0,0,2
case,CASE DOCS\06.23.24 Objection to Title IV-1.pdf,extracted_text\06.23.24 Objection to Title IV-1.txt,2024-06-23,,32,16,8,0,0,0,0,4,4,0,0,0
case,CASE DOCS\06.30.24 - OBJECTION TO TITLE IV INTERVENTION-1.pdf,extracted_text\06.30.24 - OBJECTION TO TITLE IV INTERVENTION-1.txt,2024-06-30,,32,16,8,0,0,0,0,4,4,0,0,0
case,CASE DOCS\07.01.24 - OBJECTION TO TITLE-IV INTERVENTION-1.pdf,extracted_text\07.01.24 - OBJECTION TO TITLE-IV INTERVENTION-1.txt,2024-07-01,,32,16,8,0,0,0,0,4,4,0,0,0
case,CASE DOCS\09.25.25 - AFFIDAVIT OF CHARLES DUSTIN MYERS.pdf,extracted_text\09.25.25 - AFFIDAVIT OF CHARLES DUSTIN MYERS.txt,2025-09-25,,32,0,0,0,0,0,0,0,4,0,0,28
case,CASE DOCS\09.25.25 - LETTER TO CLERK 25-0861-1.pdf,extracted_text\09.25.25 - LETTER TO CLERK 25-0861-1.txt,2025-09-25,25-0861,32,0,0,0,0,0,0,0,4,0,0,28
case,CASE DOCS\11.25.25 - EXHIBIT 4.pdf,extracted_text\11.25.25 - EXHIBIT 4.txt,2025-11-25,,32,15,8,0,0,0,0,0,4,0,5,0
case,CASE DOCS\11.11.24 - MOTION TO ENTER JUDGMENT-1.pdf,extracted_text\11.11.24 - MOTION TO ENTER JUDGMENT-1.txt,2024-11-11,,30,0,8,2,0,0,0,16,2,0,0,2
research,RESEARCH\REFUSAL TO HEAR TRO2.pdf,extracted_research\REFUSAL TO HEAR TRO2.txt,,,30,0,0,0,0,0,0,16,0,0,11,3
research,RESEARCH\vLex-Vincent-CAUSE-NUMBER--2500011168-OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE-STAT-1.pdf,extracted_research\vLex-Vincent-CAUSE-NUMBER--2500011168-OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE-STAT-1.txt,,,30,0,1,0,4,0,0,6,19,0,0,0
research,RESEARCH\vLex-Vincent-CAUSE-NUMBER--2500011168-OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE-STAT-50e71d2f-1.pdf,extracted_research\vLex-Vincent-CAUSE-NUMBER--2500011168-OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE-STAT-50e71d2f-1.txt,,,30,0,1,0,4,0,0,6,19,0,0,0
case,CASE DOCS\09.11.25 - NOTICE-1.pdf,extracted_text\09.11.25 - NOTICE-1.txt,2025-09-11,,29,3,2,0,0,0,18,0,0,0,0,6
case,CASE DOCS\05.02.2024_2ND COA ORD ORIG PROC MTNREHEARING DENIED-1.pdf,extracted_text\05.02.2024_2ND COA ORD ORIG PROC MTNREHEARING DENIED-1.txt,2024-05-02,,28,2,10,0,0,0,0,12,2,0,0,2
case,CASE DOCS\10.09.24 - ORDER OF REFERRAL MUNFORD-1.pdf,extracted_text\10.09.24 - ORDER OF REFERRAL MUNFORD-1.txt,2024-10-09,,28,0,8,0,0,0,0,10,0,0,6,4
case,CASE DOCS\11.04.25 - MOTION FOR REHEARING.pdf,extracted_text\11.04.25 - MOTION FOR REHEARING.txt,2025-11-04,,28,0,2,0,2,0,0,0,4,0,0,20
research,RESEARCH\vLex-Vincent-322-744263-23-IN-THE-322ND-DISTRICT-COURT--OF-TARRANT-COUNTY--TEXAS--Morgan-Michelle-Myers---------- (1)-1.pdf,extracted_research\vLex-Vincent-322-744263-23-IN-THE-322ND-DISTRICT-COURT--OF-TARRANT-COUNTY--TEXAS--Morgan-Michelle-Myers---------- (1)-1.txt,,322-744263-23,27,7,2,1,0,0,7,9,1,0,0,0
research,RESEARCH\vLex-Vincent-322-744263-23-IN-THE-322ND-DISTRICT-COURT--OF-TARRANT-COUNTY--TEXAS--Morgan-Michelle-Myers---------- (2)-1.pdf,extracted_research\vLex-Vincent-322-744263-23-IN-THE-322ND-DISTRICT-COURT--OF-TARRANT-COUNTY--TEXAS--Morgan-Michelle-Myers---------- (2)-1.txt,,322-744263-23,27,7,2,1,0,0,7,9,1,0,0,0
case,CASE DOCS\03.21.25 - information to OPPOSING PARTY-1.pdf,extracted_text\03.21.25 - information to OPPOSING PARTY-1.txt,2025-03-21,,26,0,4,0,0,0,0,0,20,0,0,2
case,CASE DOCS\03.24.25 - PETS OBJ TO CONSOL-1.pdf,extracted_text\03.24.25 - PETS OBJ TO CONSOL-1.txt,2025-03-24,,26,4,2,2,2,0,0,0,16,0,0,0
case,CASE DOCS\03.24.25 - Petitioner's Objection to Consolidation (233)-1.pdf,extracted_text\03.24.25 - Petitioner's Objection to Consolidation (233)-1.txt,2025-03-24,,26,4,2,2,2,0,0,0,16,0,0,0
case,CASE DOCS\04.22.25 - EMERGENCY TRO APPLICATION-1.pdf,extracted_text\04.22.25 - EMERGENCY TRO APPLICATION-1.txt,2025-04-22,,26,0,14,11,0,0,0,0,1,0,0,0
case,CASE DOCS\04.26.24 - 02-24-00149-CV MOTION FOR EN BANC-1.pdf,extracted_text\04.26.24 - 02-24-00149-CV MOTION FOR EN BANC-1.txt,2024-04-26,02-24-00149-CV,26,2,8,0,0,0,0,12,2,0,0,2
case,CASE DOCS\04.26.24 - MOTION FOR EN BANC-1.pdf,extracted_text\04.26.24 - MOTION FOR EN BANC-1.txt,2024-04-26,,26,2,8,0,0,0,0,12,2,0,0,2
case,CASE DOCS\05.27.25 - COVER LETTER_D0948D0F.pdf,extracted_text\05.27.25 - COVER LETTER_D0948D0F.txt,2025-05-27,,26,0,0,0,0,0,0,0,8,0,0,18
research,RESEARCH\OAG IMPROPER ARREARS.pdf,extracted_research\OAG IMPROPER ARREARS.txt,,,26,7,7,0,1,0,0,0,11,0,0,0
research,RESEARCH\vLex-Vincent-A-party-cannot-be-removed-1.pdf,extracted_research\vLex-Vincent-A-party-cannot-be-removed-1.txt,,,25,0,0,18,0,0,0,7,0,0,0,0
research,RESEARCH\vLex-Vincent-A-party-cannot-be-removed-2131c9eb-1.pdf,extracted_research\vLex-Vincent-A-party-cannot-be-removed-2131c9eb-1.txt,,,25,0,0,18,0,0,0,7,0,0,0,0
research,RESEARCH\vLex-Vincent-A-party-cannot-be-removed-84276388-1.pdf,extracted_research\vLex-Vincent-A-party-cannot-be-removed-84276388-1.txt,,,25,0,0,18,0,0,0,7,0,0,0,0
research,RESEARCH\vLex-Vincent-The-court-did-not-hold-1.pdf,extracted_research\vLex-Vincent-The-court-did-not-hold-1.txt,,,25,0,5,0,0,0,0,0,0,0,0,20
research,RESEARCH\vLex-Vincent-The-court-did-not-hold-33cbbcdf-1.pdf,extracted_research\vLex-Vincent-The-court-did-not-hold-33cbbcdf-1.txt,,,25,0,5,0,0,0,0,0,0,0,0,20
research,RESEARCH\vLex-Vincent-The-court-did-not-hold-d9e38a00-1.pdf,extracted_research\vLex-Vincent-The-court-did-not-hold-d9e38a00-1.txt,,,25,0,5,0,0,0,0,0,0,0,0,20
case,CASE DOCS\02.22.24 - Partial Summary Judgment-1.pdf,extracted_text\02.22.24 - Partial Summary Judgment-1.txt,2024-02-22,,24,6,4,2,0,0,0,12,0,0,0,0
case,CASE DOCS\02.22.24 - SUMMARY JUDGMENT BRIEF-1.pdf,extracted_text\02.22.24 - SUMMARY JUDGMENT BRIEF-1.txt,2024-02-22,,24,6,4,2,0,0,0,12,0,0,0,0
case,CASE DOCS\02.24.24 - MOTION FOR SUMMARY JUDGMENT - BRIEF-1.pdf,extracted_text\02.24.24 - MOTION FOR SUMMARY JUDGMENT - BRIEF-1.txt,2024-02-24,,24,6,4,2,0,0,0,12,0,0,0,0
case,CASE DOCS\03.27.25 - 233rd COOPER INFLUENCE-1.pdf,extracted_text\03.27.25 - 233rd COOPER INFLUENCE-1.txt,2025-03-27,,24,0,12,0,4,0,0,4,4,0,0,0
case,CASE DOCS\03.27.25 - Cooper Carter Forward Looking Statement-1.pdf,extracted_text\03.27.25 - Cooper Carter Forward Looking Statement-1.txt,2025-03-27,,24,0,12,0,4,0,0,4,4,0,0,0
case,CASE DOCS\05.01.25 - 25-0361 EMERGENCY MOTION FOR TEMPORARY RELIEF-1.pdf,extracted_text\05.01.25 - 25-0361 EMERGENCY MOTION FOR TEMPORARY RELIEF-1.txt,2025-05-01,25-0361,24,0,8,0,0,0,0,0,0,0,0,16
case,CASE DOCS\11.25.25 - EXHIBIT 3.pdf,extracted_text\11.25.25 - EXHIBIT 3.txt,2025-11-25,,24,6,4,3,1,0,1,1,8,0,0,0
research,RESEARCH\vLex-Vincent-How-and-when-can-a-party-invoke-their-right-to-a-jury-trial--1.pdf,extracted_research\vLex-Vincent-How-and-when-can-a-party-invoke-their-right-to-a-jury-trial--1.txt,,,24,3,4,1,0,4,0,12,0,0,0,0
research,RESEARCH\vLex-Vincent-The-court-refused-to-hear-1.pdf,extracted_research\vLex-Vincent-The-court-refused-to-hear-1.txt,,,24,0,0,4,0,0,0,0,0,0,16,4
research,RESEARCH\vLex-Vincent-The-court-refused-to-hear-71df25d8-1.pdf,extracted_research\vLex-Vincent-The-court-refused-to-hear-71df25d8-1.txt,,,24,0,0,4,0,0,0,0,0,0,16,4
research,RESEARCH\vLex-Vincent-The-court-refused-to-hear-a98d376e-1.pdf,extracted_research\vLex-Vincent-The-court-refused-to-hear-a98d376e-1.txt,,,24,0,0,4,0,0,0,0,0,0,16,4
research,RESEARCH\vLex-Vincent-What-is-the-hierarchy-of-legal-authorities-in-Texas--including-the-Texas-Constitution--statutes--suc-1.pdf,extracted_research\vLex-Vincent-What-is-the-hierarchy-of-legal-authorities-in-Texas--including-the-Texas-Constitution--statutes--suc-1.txt,,,24,9,1,0,0,0,0,14,0,0,0,0
research,RESEARCH\vLex-Vincent-Your-daughter's-health-condition-required-1.pdf,extracted_research\vLex-Vincent-Your-daughter's-health-condition-required-1.txt,,,23,3,0,19,0,0,0,0,1,0,0,0
research,RESEARCH\vLex-Vincent-Your-daughter's-health-condition-required-555c3e18-1.pdf,extracted_research\vLex-Vincent-Your-daughter's-health-condition-required-555c3e18-1.txt,,,23,3,0,19,0,0,0,0,1,0,0,0
research,RESEARCH\vLex-Vincent-Your-daughter's-health-condition-required-8e98fb93-1.pdf,extracted_research\vLex-Vincent-Your-daughter's-health-condition-required-8e98fb93-1.txt,,,23,3,0,19,0,0,0,0,1,0,0,0
case,CASE DOCS\02.24.25 - OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1.pdf,extracted_text\02.24.25 - OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1.txt,2025-02-24,,22,2,6,0,0,0,0,12,0,0,2,0
case,CASE DOCS\02.25.2025_OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1.pdf,extracted_text\02.25.2025_OBJECTION AND REQUEST FOR JUDICIAL NOTICE-1.txt,2025-02-25,,22,2,6,0,0,0,0,12,0,0,2,0
case,CASE DOCS\04.16.2025_02-25-00171-CV - MANDAMUS RECORD-1.pdf,extracted_text\04.16.2025_02-25-00171-CV - MANDAMUS RECORD-1.txt,2025-04-16,,22,0,6,0,0,0,0,0,0,0,2,14
case,CASE DOCS\05.05.2025_25-0361 HON KAITCER EMERGENCY MOTION FOR TEMPORARY RELIEF-1.pdf,extracted_text\05.05.2025_25-0361 HON KAITCER EMERGENCY MOTION FOR TEMPORARY RELIEF-1.txt,2025-05-05,,22,0,8,0,0,0,0,0,0,0,0,14
case,CASE DOCS\06.20.24 Motion to Signx2-1.pdf,extracted_text\06.20.24 Motion to Signx2-1.txt,2024-06-20,,22,6,4,0,0,0,0,10,2,0,0,0
case,CASE DOCS\11.25.25 - Response in Support of Granting NoEvidence Summary Judgment on Submission.pdf,extracted_text\11.25.25 - Response in Support of Granting NoEvidence Summary Judgment on Submission.txt,2025-11-25,,22,0,2,2,0,0,0,10,0,0,0,8
research,RESEARCH\NO ORDER OF REFERRAL - ASSOCIATE JUDGE.pdf,extracted_research\NO ORDER OF REFERRAL - ASSOCIATE JUDGE.txt,,,22,0,5,0,0,0,0,2,15,0,0,0
case,CASE DOCS\03.14.24 - Temporary Orders-1.pdf,extracted_text\03.14.24 - Temporary Orders-1.txt,2024-03-14,,21,15,1,0,0,0,0,0,3,0,2,0
case,CASE DOCS\11.25.25 - EXHIBIT 1.pdf,extracted_text\11.25.25 - EXHIBIT 1.txt,2025-11-25,,21,6,0,4,2,0,0,0,1,0,8,0
research,RESEARCH\vLex-Vincent-If-a-judge-orders-a-1.pdf,extracted_research\vLex-Vincent-If-a-judge-orders-a-1.txt,,,21,0,0,0,3,0,0,11,7,0,0,0
case,CASE DOCS\05.06.25 - OBJECTION TO ORDER OF ASSIGNMENT-1.pdf,extracted_text\05.06.25 - OBJECTION TO ORDER OF ASSIGNMENT-1.txt,2025-05-06,,20,0,12,0,0,0,0,8,0,0,0,0
case,CASE DOCS\05.07.2025_OBJECTION TO ORDER OF ASSIGNMENT-1.pdf,extracted_text\05.07.2025_OBJECTION TO ORDER OF ASSIGNMENT-1.txt,2025-05-07,,20,0,12,0,0,0,0,8,0,0,0,0
case,CASE DOCS\05.20.25 - 0426 Emergency Stay-1.pdf,extracted_text\05.20.25 - 0426 Emergency Stay-1.txt,2025-05-20,,20,0,6,0,0,0,0,0,2,0,0,12
case,CASE DOCS\05.20.25 - 25-0426 EMERGENCY STAY-1.pdf,extracted_text\05.20.25 - 25-0426 EMERGENCY STAY-1.txt,2025-05-20,25-0426,20,0,6,0,0,0,0,0,2,0,0,12
case,CASE DOCS\05.21.2025_NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.21.2025_NOTICE OF INTENT TO FILE MANDAMUS-1.txt,2025-05-21,,20,0,2,0,0,0,0,2,0,0,0,16
case,CASE DOCS\06.24.24 - MOTION FOR JOINDER-1.pdf,extracted_text\06.24.24 - MOTION FOR JOINDER-1.txt,2024-06-24,,19,2,5,2,0,2,0,2,4,0,2,0
research,RESEARCH\HIDING DOCUMENTS FROM PUBLIC.pdf,extracted_research\HIDING DOCUMENTS FROM PUBLIC.txt,,,19,8,0,0,0,0,0,7,2,0,0,2
research,RESEARCH\vLex-Vincent-If-a-judge-orders-a-86b9e418-1.pdf,extracted_research\vLex-Vincent-If-a-judge-orders-a-86b9e418-1.txt,,,19,0,2,11,0,0,0,3,1,0,0,2
research,RESEARCH\vLex-Vincent-In-a-divorce-proceeding-that-has-not-been-finalized--if-a-third-party-fraudulently-induces-the-court-1.pdf,extracted_research\vLex-Vincent-In-a-divorce-proceeding-that-has-not-been-finalized--if-a-third-party-fraudulently-induces-the-court-1.txt,,,19,5,2,0,0,2,0,1,9,0,0,0
research,RESEARCH\vLex-Vincent-The-Order-of-Assignment-dated-May-6--2025--assigned-a-judge-to-rule-on-a-recusal-motion-against-Judg-1.pdf,extracted_research\vLex-Vincent-The-Order-of-Assignment-dated-May-6--2025--assigned-a-judge-to-rule-on-a-recusal-motion-against-Judg-1.txt,,,19,0,0,0,0,0,0,15,0,0,0,4
case,CASE DOCS\04.28.2025_NOTICE OF NON-APPEARANCE AND OBJ TO TRIAL SETTING-1.pdf,extracted_text\04.28.2025_NOTICE OF NON-APPEARANCE AND OBJ TO TRIAL SETTING-1.txt,2025-04-28,,18,0,2,0,0,0,0,10,6,0,0,0
case,CASE DOCS\04.28.25 - NOTICE AND OBJECTION-1.pdf,extracted_text\04.28.25 - NOTICE AND OBJECTION-1.txt,2025-04-28,,18,0,2,0,0,0,0,10,6,0,0,0
case,CASE DOCS\04.28.25 - NOTICE AND OBJECTION-a9ed2d2a-1.pdf,extracted_text\04.28.25 - NOTICE AND OBJECTION-a9ed2d2a-1.txt,2025-04-28,,18,0,2,0,0,0,0,10,6,0,0,0
case,CASE DOCS\05.09.24 Defective IWO-1.pdf,extracted_text\05.09.24 Defective IWO-1.txt,2024-05-09,,18,14,0,0,0,0,0,0,4,0,0,0
case,CASE DOCS\05.12.2025_AFFIDAVIT OF CHARLES DUSTIN MYERS-1.pdf,extracted_text\05.12.2025_AFFIDAVIT OF CHARLES DUSTIN MYERS-1.txt,2025-05-12,,18,2,4,4,0,0,0,0,2,0,0,6
case,CASE DOCS\05.12.25 - 25-0361 AFFIDAVIT OF CHARLES DUSTIN MYERS-1.pdf,extracted_text\05.12.25 - 25-0361 AFFIDAVIT OF CHARLES DUSTIN MYERS-1.txt,2025-05-12,25-0361,18,2,4,4,0,0,0,0,2,0,0,6
case,CASE DOCS\05.19.24 - EXHIBIT - DEFECTIVE IWO-1.pdf,extracted_text\05.19.24 - EXHIBIT - DEFECTIVE IWO-1.txt,2024-05-19,,18,14,0,0,0,0,0,0,4,0,0,0
case,CASE DOCS\05.21.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.21.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.txt,2025-05-21,,18,0,2,0,0,0,0,2,0,0,0,14
research,RESEARCH\vLex-Vincent-The-court-issued-orders-without-1.pdf,extracted_research\vLex-Vincent-The-court-issued-orders-without-1.txt,,,18,5,1,0,0,0,0,12,0,0,0,0
research,RESEARCH\vLex-Vincent-The-court-issued-orders-without-1be1f2b9-1.pdf,extracted_research\vLex-Vincent-The-court-issued-orders-without-1be1f2b9-1.txt,,,18,5,1,0,0,0,0,12,0,0,0,0
research,RESEARCH\vLex-Vincent-The-court-issued-orders-without-3437f7d2-1.pdf,extracted_research\vLex-Vincent-The-court-issued-orders-without-3437f7d2-1.txt,,,18,5,1,0,0,0,0,12,0,0,0,0
research,RESEARCH\vLex-Vincent-The-court-issued-orders-without-c9b3294a-1.pdf,extracted_research\vLex-Vincent-The-court-issued-orders-without-c9b3294a-1.txt,,,18,5,1,0,0,0,0,12,0,0,0,0
case,CASE DOCS\06.23.24 Motion for Joinder-1.pdf,extracted_text\06.23.24 Motion for Joinder-1.txt,2024-06-23,,17,0,5,2,0,2,0,2,4,0,2,0
research,RESEARCH\vLex-Vincent-CAUSE-NUMBER--2500011168--OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE--ST-1.pdf,extracted_research\vLex-Vincent-CAUSE-NUMBER--2500011168--OFFENSE-CHARGED--LP---OPERATION-OF-MOTOR-VEHICLE-WITHOUT-LICENSE-PLATE--ST-1.txt,,,17,1,0,0,0,0,0,5,11,0,0,0
research,RESEARCH\vLex-Vincent-Does-causing-a-risk-of-1.pdf,extracted_research\vLex-Vincent-Does-causing-a-risk-of-1.txt,,,17,1,0,0,2,1,0,11,0,0,0,2
research,RESEARCH\vLex-Vincent-Does-causing-a-risk-of-4894d2da-1.pdf,extracted_research\vLex-Vincent-Does-causing-a-risk-of-4894d2da-1.txt,,,17,1,0,0,2,1,0,11,0,0,0,2
research,RESEARCH\vLex-Vincent-Does-causing-a-risk-of-68a58cec-1.pdf,extracted_research\vLex-Vincent-Does-causing-a-risk-of-68a58cec-1.txt,,,17,1,0,0,2,1,0,11,0,0,0,2
case,CASE DOCS\03.05.2025 NOTICE - WATAUGA POLICE DEPT.-1.pdf,extracted_text\03.05.2025 NOTICE - WATAUGA POLICE DEPT.-1.txt,2025-03-05,,16,0,4,8,0,0,0,2,2,0,0,0
case,CASE DOCS\03.11.2025_NOTICE OF CONTINUED OBSTRUCTION-1.pdf,extracted_text\03.11.2025_NOTICE OF CONTINUED OBSTRUCTION-1.txt,2025-03-11,,16,0,4,2,0,0,0,2,4,0,0,4
case,CASE DOCS\03.11.25 - NOTICE OF CONTINUED OBSTRUCTION-1.pdf,extracted_text\03.11.25 - NOTICE OF CONTINUED OBSTRUCTION-1.txt,2025-03-11,,16,0,4,2,0,0,0,2,4,0,0,4
case,CASE DOCS\03.12.25 - NOTICE OF CONTINUED OBSTRUCTION-1.pdf,extracted_text\03.12.25 - NOTICE OF CONTINUED OBSTRUCTION-1.txt,2025-03-12,,16,0,4,2,0,0,0,2,4,0,0,4
case,CASE DOCS\03.20.2025_233-765358-25 EMERGENCY EX-PARTE MOTION TODECLARE JUDGMENT VOID AB INITIO AND FOR IMMEDIATE RE-ENTRY-1.pdf,extracted_text\03.20.2025_233-765358-25 EMERGENCY EX-PARTE MOTION TODECLARE JUDGMENT VOID AB INITIO AND FOR IMMEDIATE RE-ENTRY-1.txt,2025-03-20,,16,0,4,0,0,2,0,0,8,0,0,2
case,CASE DOCS\05.05.25 - Motion to Disqualify (CARTER)-1.pdf,extracted_text\05.05.25 - Motion to Disqualify (CARTER)-1.txt,2025-05-05,,16,6,6,0,0,0,0,0,4,0,0,0
case,CASE DOCS\05.16.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.16.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.txt,2025-05-16,,16,0,4,0,0,0,0,0,0,0,0,12
case,CASE DOCS\07.11.25 - RELATOR'S STATEMENT.pdf,extracted_text\07.11.25 - RELATOR'S STATEMENT.txt,2025-07-11,,16,0,0,0,0,0,0,4,0,0,0,12
case,CASE DOCS\08.31.21 - AGREED ORDER COOPER CARTER-1.pdf,extracted_text\08.31.21 - AGREED ORDER COOPER CARTER-1.txt,2021-08-31,,16,0,2,0,0,0,0,0,4,0,10,0
case,CASE DOCS\06.02.25 - BRANTHOOVER ORDER.pdf,extracted_text\06.02.25 - BRANTHOOVER ORDER.txt,2025-06-02,,15,9,2,0,0,0,0,2,0,0,0,2
case,CASE DOCS\06.24.24 - Motion for Joinder-1-1.pdf,extracted_text\06.24.24 - Motion for Joinder-1-1.txt,2024-06-24,,15,1,2,2,0,2,0,2,4,0,2,0
case,CASE DOCS\10.15.25 - INVENTORY AND APPRASALS.pdf,extracted_text\10.15.25 - INVENTORY AND APPRASALS.txt,2025-10-15,,15,2,7,4,0,0,0,0,2,0,0,0
research,RESEARCH\vLex-Vincent-If-a-district-judge-takes-up-a-case--makes-an-order--without-a-hearing-or-hearing-evidence--and-depr-1.pdf,extracted_research\vLex-Vincent-If-a-district-judge-takes-up-a-case--makes-an-order--without-a-hearing-or-hearing-evidence--and-depr-1.txt,,,15,0,0,0,0,0,0,0,15,0,0,0
research,RESEARCH\vLex-Vincent-The-district-judge-did-not-file-a-written-order-of-referral-to-the-associate-judge-as-required-by-Te-1.pdf,extracted_research\vLex-Vincent-The-district-judge-did-not-file-a-written-order-of-referral-to-the-associate-judge-as-required-by-Te-1.txt,,,15,0,1,0,0,0,0,0,14,0,0,0
research,RESEARCH\vLex-Vincent-The-regional-presiding-judge-has (1)-1.pdf,extracted_research\vLex-Vincent-The-regional-presiding-judge-has (1)-1.txt,,,15,0,0,0,0,0,0,4,0,0,0,11
case,CASE DOCS\02.09-1.pdf,extracted_text\02.09-1.txt,,,14,0,6,2,0,0,0,4,2,0,0,0
case,CASE DOCS\02.09.2024_MTN FOR RECONSIDERATION  TO VACATETEMPORARY ORDS-1.pdf,extracted_text\02.09.2024_MTN FOR RECONSIDERATION  TO VACATETEMPORARY ORDS-1.txt,2024-02-09,,14,0,6,2,0,0,0,4,2,0,0,0
case,CASE DOCS\02.09.24 - EMERGENCY MOTION TO RECONSIDER EVIDENCE AND VACATE TEMPORARY ORDERS-1.pdf,extracted_text\02.09.24 - EMERGENCY MOTION TO RECONSIDER EVIDENCE AND VACATE TEMPORARY ORDERS-1.txt,2024-02-09,,14,0,6,2,0,0,0,4,2,0,0,0
case,CASE DOCS\02.09.24 - EMERGENCY MOTION TO RECONSIDER-1.pdf,extracted_text\02.09.24 - EMERGENCY MOTION TO RECONSIDER-1.txt,2024-02-09,,14,0,6,2,0,0,0,4,2,0,0,0
case,CASE DOCS\02.09.24 - EMERGENCY MOTION.pdf,extracted_text\02.09.24 - EMERGENCY MOTION.txt,2024-02-09,,14,0,6,2,0,0,0,4,2,0,0,0
case,CASE DOCS\04.04.25 - Motion to Consol Set-1.pdf,extracted_text\04.04.25 - Motion to Consol Set-1.txt,2025-04-04,,14,0,8,0,0,0,0,2,4,0,0,0
case,CASE DOCS\04.04.25 - lindsey cooper SETTING IMPROPER HEARING-1.pdf,extracted_text\04.04.25 - lindsey cooper SETTING IMPROPER HEARING-1.txt,2025-04-04,,14,0,8,0,0,0,0,2,4,0,0,0
case,CASE DOCS\04.08.24 - Emergency Stay-1.pdf,extracted_text\04.08.24 - Emergency Stay-1.txt,2024-04-08,,14,0,6,2,0,0,0,4,2,0,0,0
case,CASE DOCS\07.28.25 - NOTICE OF RICO UPDATE-1.pdf,extracted_text\07.28.25 - NOTICE OF RICO UPDATE-1.txt,2025-07-28,,14,6,2,0,0,0,6,0,0,0,0,0
case,CASE DOCS\09.27.24 - FIRST AMENDED MOTION FOR TEMPORARY ORDERS-1.pdf,extracted_text\09.27.24 - FIRST AMENDED MOTION FOR TEMPORARY ORDERS-1.txt,2024-09-27,,14,0,12,0,0,0,0,2,0,0,0,0
case,CASE DOCS\10.08.24 Order of Referral Munford-1.pdf,extracted_text\10.08.24 Order of Referral Munford-1.txt,2024-10-08,,14,0,4,0,0,0,0,5,0,0,3,2
research,RESEARCH\vLex-Vincent-Is-it-appropriate-for-a-1.pdf,extracted_research\vLex-Vincent-Is-it-appropriate-for-a-1.txt,,,14,0,8,0,0,0,0,0,2,0,0,4
research,RESEARCH\vLex-Vincent-Is-it-appropriate-for-a-520939c1-1.pdf,extracted_research\vLex-Vincent-Is-it-appropriate-for-a-520939c1-1.txt,,,14,0,8,0,0,0,0,0,2,0,0,4
research,RESEARCH\vLex-Vincent-Is-it-appropriate-for-a-8b227c38-1.pdf,extracted_research\vLex-Vincent-Is-it-appropriate-for-a-8b227c38-1.txt,,,14,0,8,0,0,0,0,0,2,0,0,4
research,RESEARCH\vLex-Vincent-The-presiding-judge-is-the-subject-of-a-recusal-motion-and-has-failed-to-refer-the-motion-to-the-Chi-1.pdf,extracted_research\vLex-Vincent-The-presiding-judge-is-the-subject-of-a-recusal-motion-and-has-failed-to-refer-the-motion-to-the-Chi-1.txt,,,14,0,0,0,0,0,0,14,0,0,0,0
